"taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4827412	Oedipomidas Reichenbach"," 1863	2436465	Saguinus Hoffmannsegg"," 1807	6	GENUS	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Callitrichidae	9620	Saguinus	2436465			",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4827327	Xenothrix mcgregori Williams & Koopman"," 1952	4827327	Xenothrix mcgregori Williams & Koopman"," 1952	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Pitheciidae	5486	Xenothrix	4827326	Xenothrix mcgregori	4827327	EX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10068184	BOLD:ADC7377	10068184	BOLD:ADC7377	1	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Chlorocebus	2436565	Chlorocebus tantalus	7262032	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10616144	BOLD:AAD8228	10616144	BOLD:AAD8228	1	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Chlorocebus	2436565			",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8743219	Pithecus pyrrhus atrior Pocock"," 1928	4267071	Trachypithecus barbei (Blyth"," 1847)	1	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Trachypithecus	2436533	Trachypithecus barbei	4267071	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4266887	Saguinus graellsi (Jiménez de la Espada"," 1870)	9147205	Leontocebus nigricollis graellsi (Jiménez de la Espada"," 1870)	6	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Callitrichidae	9620	Leontocebus	5428933	Leontocebus nigricollis	8628111	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8768645	Cercopithecus princeps Elliot"," 1909	5707381	Cercopithecus mitis stuhlmanni Matschie"," 1893	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Cercopithecus	2436567	Cercopithecus mitis	5219578	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5219555	Mandrillus Ritgen"," 1824	5219555	Mandrillus Ritgen"," 1824	7	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Mandrillus	5219555			",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5786480	Callicebus personatus nigrifrons (Spix"," 1823)	2436404	Callicebus nigrifrons (Spix"," 1823)	1	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Pitheciidae	5486	Callicebus	2436376	Callicebus nigrifrons	2436404	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2436487	Tarsius bancanus Horsfield"," 1821	8703327	Cephalopachus bancanus bancanus (Horsfield"," 1821)	3	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Tarsiidae	9426	Cephalopachus	8383434	Cephalopachus bancanus	7503658	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5786146	Cebus olivaceus nigrivittatus Wagner"," 1848	2436638	Cebus olivaceus Schomburgk"," 1848	8	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cebidae	9621	Cebus	2436635	Cebus olivaceus	2436638	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9081956	Pithecus entellus achilles Pocock"," 1928	4267220	Semnopithecus schistaceus Hodgson"," 1840	1	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Semnopithecus	2436563	Semnopithecus schistaceus	4267220	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7411129	Cercopithecus lomamiensis Hart", Detwiler, Gilbert, Burrell, Fuller, Emetshu, Hart, Vosper, Sargis & Tosi," 2012	7411129	Cercopithecus lomamiensis Hart", Detwiler, Gilbert, Burrell, Fuller, Emetshu, Hart, Vosper, Sargis & Tosi," 2012	10	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Cercopithecus	2436567	Cercopithecus lomamiensis	7411129	VU",,,,,,,,,,,,,,,,
"9874539	BOLD:ADR4549	9874539	BOLD:ADR4549	2	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cheirogaleidae	9419	Phaner	2436442	Phaner pallescens	4266965	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8983716	Colobus sharpei Thomas"," 1902	6100689	Colobus angolensis sharpei Thomas"," 1902	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Colobus	5963043	Colobus angolensis	5963047	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4827080	Qatrania Simons & Kay"," 1983	4827080	Qatrania Simons & Kay"," 1983	1	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Parapithecidae	3239597	Qatrania	4827080			",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5786065	Nycticebus ornatus Thomas"," 1921	5786064	Nycticebus javanicus É.Geoffroy Saint-Hilaire"," 1812	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lorisidae	3239561	Nycticebus	2436627	Nycticebus javanicus	5786064	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2436643	Ateles geoffroyi Kuhl"," 1820	2436643	Ateles geoffroyi Kuhl"," 1820	6339	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Atelidae	3239607	Ateles	2436640	Ateles geoffroyi	2436643	EN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8694755	Ursolestes perpetior Fox", Scott & Buckley," 2014	8694755	Ursolestes perpetior Fox", Scott & Buckley," 2014	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Purgatoriidae	4827520	Ursolestes	8484524	Ursolestes perpetior	8694755	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4827112	Omomyidae	4827112	Omomyidae	193	FAMILY	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Omomyidae	4827112					",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5936357	Plesiadapis gingerichi Rose"," 1981	5936357	Plesiadapis gingerichi Rose"," 1981	8	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Plesiadapidae	3239538	Plesiadapis	3239539	Plesiadapis gingerichi	5936357	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4827135	Teilhardina Simpson"," 1940	4827135	Teilhardina Simpson"," 1940	27	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Omomyidae	4827112	Teilhardina	4827135			",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7262057	Alouatta seniculus seniculus (Linnaeus"," 1766)	7262057	Alouatta seniculus seniculus (Linnaeus"," 1766)	78	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Atelidae	3239607	Alouatta	2436647	Alouatta seniculus	2436648	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5707370	Cercopithecus petaurista buettikoferi Jentink"," 1886	5707370	Cercopithecus petaurista buettikoferi Jentink"," 1886	44	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Cercopithecus	2436567	Cercopithecus petaurista	5219579	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2436525	Nasalis larvatus (van Wurmb"," 1787)	2436525	Nasalis larvatus (van Wurmb"," 1787)	2059	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Nasalis	2436524	Nasalis larvatus	2436525	EN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4827115	Steinius Bown & Rose"," 1984	4827115	Steinius Bown & Rose"," 1984	18	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Omomyidae	4827112	Steinius	4827115			",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8566177	Carlocebus carmenensis Fleagle"," 1990	8566177	Carlocebus carmenensis Fleagle"," 1990	9	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798			Carlocebus	4827399	Carlocebus carmenensis	8566177	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2436540	Trachypithecus phayrei (Blyth"," 1847)	2436540	Trachypithecus phayrei (Blyth"," 1847)	158	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Trachypithecus	2436533	Trachypithecus phayrei	2436540	EN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2436624	Perodicticus potto (Müller"," 1766)	2436624	Perodicticus potto (Müller"," 1766)	214	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lorisidae	3239561	Perodicticus	2436623	Perodicticus potto	2436624	NT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5786367	Cercopithecus aethiops (Linnaeus"," 1758)	2436566	Chlorocebus aethiops (Linnaeus"," 1758)	1010	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Chlorocebus	2436565	Chlorocebus aethiops	2436566	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8543279	Branisella boliviana Hoffstetter"," 1969	8543279	Branisella boliviana Hoffstetter"," 1969	5	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cebidae	9621	Branisella	3239600	Branisella boliviana	8543279	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5786333	Semnopithecus priam thersites (Blyth"," 1847)	5786333	Semnopithecus priam thersites (Blyth"," 1847)	252	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Semnopithecus	2436563	Semnopithecus priam	4267223	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6142189	Pseudotetonius ambiguus (Matthew"," 1915)	9533509	Tetonius ambiguus (Matthew"," 1915)	12	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Omomyidae	4827112	Tetonius	4827154	Tetonius ambiguus	9533509	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4267157	Macaca nigrescens (Temminck"," 1849)	4267157	Macaca nigrescens (Temminck"," 1849)	16	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Macaca	2436602	Macaca nigrescens	4267157	VU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8976645	Saimiri boliviensis nigriceps Thomas"," 1902	4266897	Saimiri boliviensis boliviensis (I.Geoffroy Saint-Hilaire & de Blainville"," 1834)	1	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cebidae	9621	Saimiri	2436659	Saimiri boliviensis	2436663	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7904881	Ekgmowechashala Macdonald"," 1963	7904881	Ekgmowechashala Macdonald"," 1963	1	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Ekgmowechashalidae	8583146	Ekgmowechashala	7904881			",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5707420	Pongo abelii Lesson"," 1827	5707420	Pongo abelii Lesson"," 1827	622	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Hominidae	5483	Pongo	5219531	Pongo abelii	5707420	CR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2436424	Varecia variegata (Kerr"," 1792)	2436424	Varecia variegata (Kerr"," 1792)	1185	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lemuridae	5485	Varecia	2436423	Varecia variegata	2436424	CR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5219552	Hylobates moloch (Audebert"," 1798)	5219552	Hylobates moloch (Audebert"," 1798)	154	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Hylobatidae	5484	Hylobates	2436497	Hylobates moloch	5219552	EN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4974464	Palenochtha minor (Gidley"," 1923)	8763646	Palaechthon minor (Gidley"," 1923)	6	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Palaechthonidae	4827440	Palenochtha	4827446	Palaechthon minor	8763646	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6142190	Tetonius matthewi Bown & Rose"," 1987	6142190	Tetonius matthewi Bown & Rose"," 1987	54	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Omomyidae	4827112	Tetonius	4827154	Tetonius matthewi	6142190	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"11293691	Microcebus rufus (É.Geoffroy"," 1834)	11293691	Microcebus rufus (É.Geoffroy"," 1834)	23	SPECIES	PROVISIONALLY_ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cheirogaleidae	9419	Microcebus	2436446	Microcebus rufus	11293691	VU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6142178	Anaptomorphus aemulus Cope"," 1872	6142178	Anaptomorphus aemulus Cope"," 1872	9	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Omomyidae	4827112	Anaptomorphus	4827144	Anaptomorphus aemulus	6142178	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4974545	Ignacius graybullianus Bown & Rose"," 1976	4974545	Ignacius graybullianus Bown & Rose"," 1976	29	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Paromomyidae	4827420	Ignacius	4827422	Ignacius graybullianus	4974545	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5219532	Pongo pygmaeus (Linnaeus"," 1760)	5219532	Pongo pygmaeus (Linnaeus"," 1760)	1032	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Hominidae	5483	Pongo	5219531	Pongo pygmaeus	5219532	CR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4827425	Phenacolemur Matthew"," 1915	4827425	Phenacolemur Matthew"," 1915	64	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Paromomyidae	4827420	Phenacolemur	4827425			",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5786087	Lagothrix lagothricha poeppigii Schinz"," 1844	5786087	Lagothrix lagothricha poeppigii Schinz"," 1844	202	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Atelidae	3239607	Lagothrix	2436656	Lagothrix lagothricha	5786085	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5786008	Microcebus lehilahytsara Roos & Kappeler"," 2005	5786008	Microcebus lehilahytsara Roos & Kappeler"," 2005	183	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cheirogaleidae	9419	Microcebus	2436446	Microcebus lehilahytsara	5786008	NT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5219544	Hylobates pileatus Gray"," 1861	5219544	Hylobates pileatus Gray"," 1861	141	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Hylobatidae	5484	Hylobates	2436497	Hylobates pileatus	5219544	EN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7519053	Sapajus nigritus (Goldfuss"," 1809)	7519053	Sapajus nigritus (Goldfuss"," 1809)	2751	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cebidae	9621	Sapajus	4827386	Sapajus nigritus	7519053	NT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5219550	Hylobates agilis F.Cuvier"," 1821	5219550	Hylobates agilis F.Cuvier"," 1821	118	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Hylobatidae	5484	Hylobates	2436497	Hylobates agilis	5219550	EN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7262005	Rhinopithecus roxellana (A.Milne-Edwards"," 1870)	7262005	Rhinopithecus roxellana (A.Milne-Edwards"," 1870)	82	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Rhinopithecus	4267002	Rhinopithecus roxellana	7262005	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5963045	Colobus guereza Rüppell"," 1835	5963045	Colobus guereza Rüppell"," 1835	1269	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Colobus	5963043	Colobus guereza	5963045	LC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9483946	Plecturocebus toppini (Thomas"," 1914)	9483946	Plecturocebus toppini (Thomas"," 1914)	297	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Pitheciidae	5486	Plecturocebus	8755067	Plecturocebus toppini	9483946	LC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8756566	Lagothrix lagothricha lagothricha (Humboldt"," 1812)	8756566	Lagothrix lagothricha lagothricha (Humboldt"," 1812)	206	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Atelidae	3239607	Lagothrix	2436656	Lagothrix lagothricha	5786085	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9335792	Cheracebus lugens (Humboldt"," 1811)	9335792	Cheracebus lugens (Humboldt"," 1811)	70	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Pitheciidae	5486	Cheracebus	9057356	Cheracebus lugens	9335792	LC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5786275	Cercopithecus mitis erythrarchus Peters"," 1852	5786275	Cercopithecus mitis erythrarchus Peters"," 1852	281	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Cercopithecus	2436567	Cercopithecus mitis	5219578	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7601079	Avahi mooreorum Lei", Engberg, Andriantompohavana, McGuire, Mittermeier, Zaonarivelo, Brenneman & Louis Jr.," 2008	7601079	Avahi mooreorum Lei", Engberg, Andriantompohavana, McGuire, Mittermeier, Zaonarivelo, Brenneman & Louis Jr.," 2008	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Indriidae	4827490	Avahi	2436425	Avahi mooreorum	7601079	EN",,,,,,,,,,,,,,,,,,,,
"7262045	Cercopithecus mitis mitis Wolf"," 1822	7262045	Cercopithecus mitis mitis Wolf"," 1822	34	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Cercopithecus	2436567	Cercopithecus mitis	5219578	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2436452	Cheirogaleus major É.Geoffroy Saint-Hilaire"," 1812	2436452	Cheirogaleus major É.Geoffroy Saint-Hilaire"," 1812	86	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cheirogaleidae	9419	Cheirogaleus	2436450	Cheirogaleus major	2436452	VU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5219546	Hylobates klossii (Miller"," 1903)	5219546	Hylobates klossii (Miller"," 1903)	34	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Hylobatidae	5484	Hylobates	2436497	Hylobates klossii	5219546	EN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7472446	Presbytis sumatrana (Müller & Schlegel"," 1841)	7472446	Presbytis sumatrana (Müller & Schlegel"," 1841)	23	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Presbytis	3239596	Presbytis sumatrana	7472446	EN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4267251	Ateles hybridus I.Geoffroy Saint-Hilaire"," 1829	4267251	Ateles hybridus I.Geoffroy Saint-Hilaire"," 1829	193	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Atelidae	3239607	Ateles	2436640	Ateles hybridus	4267251	CR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5786467	Mico emiliae (Thomas"," 1920)	5786467	Mico emiliae (Thomas"," 1920)	27	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Callitrichidae	9620	Mico	7826251	Mico emiliae	5786467	LC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2436657	Lagothrix flavicauda (Humboldt"," 1812)	2436657	Lagothrix flavicauda (Humboldt"," 1812)	61	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Atelidae	3239607	Lagothrix	2436656	Lagothrix flavicauda	2436657	CR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5707329	Presbytis rubicunda chrysea Davis"," 1962	5707329	Presbytis rubicunda chrysea Davis"," 1962	40	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Presbytis	3239596	Presbytis rubicunda	5219560	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4267149	Macaca pagensis (Miller"," 1903)	4267149	Macaca pagensis (Miller"," 1903)	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Macaca	2436602	Macaca pagensis	4267149	CR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8357931	Lophocebus osmani Groves"," 1978	4267098	Lophocebus albigena osmani Groves"," 1978	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Lophocebus	2436587	Lophocebus albigena	2436589	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5786461	Mico nigriceps (Ferrari & Lopes"," 1992)	5786461	Mico nigriceps (Ferrari & Lopes"," 1992)	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Callitrichidae	9620	Mico	7826251	Mico nigriceps	5786461	NT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4827617	Pithecanthropus Dubois"," 1894	2436435	Homo Linnaeus"," 1758	3	GENUS	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Hominidae	5483	Homo	2436435			",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4267331	Nycticebus coucang javanicus É.Geoffroy Saint-Hilaire"," 1812	5786064	Nycticebus javanicus É.Geoffroy Saint-Hilaire"," 1812	4	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lorisidae	3239561	Nycticebus	2436627	Nycticebus javanicus	5786064	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9576877	Leontocebus weddelli weddelli (Deville"," 1849)	9576877	Leontocebus weddelli weddelli (Deville"," 1849)	9	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Callitrichidae	9620	Leontocebus	5428933	Leontocebus weddelli	9530430	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5786437	Lepilemur jamesorum Louis Jr.", Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo et al.," 2006	5786438	Lepilemur jamesi Louis Jr.", Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo et al.," 2006	5	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lepilemuridae	4266927	Lepilemur	2436489	Lepilemur jamesi	5786438	",,,,,,,,,,,,,,,,,,
"8699234	Omanodon minor Gheerbrant et al."," 1993	8699234	Omanodon minor Gheerbrant et al."," 1993	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Adapidae	3239541	Omanodon	4827757	Omanodon minor	8699234	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8551928	Nuciruptor rubricae Meldrum & Kay"," 1997	8551928	Nuciruptor rubricae Meldrum & Kay"," 1997	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Pitheciidae	5486	Nuciruptor	4827477	Nuciruptor rubricae	8551928	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4974781	Strigorhysis bridgerensis (Bown"," 1979)	4974781	Strigorhysis bridgerensis (Bown"," 1979)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Omomyidae	4827112	Strigorhysis	4827127	Strigorhysis bridgerensis	4974781	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5786027	Propithecus holomelas Günther"," 1875	5707429	Propithecus edwardsi Grandidier"," 1871	2	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Indriidae	4827490	Propithecus	2436427	Propithecus edwardsi	5707429	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9060195	Pithecus entellus iulus Pocock"," 1928	8987370	Semnopithecus hypoleucos iulus (Pocock"," 1928)	1	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Semnopithecus	2436563	Semnopithecus hypoleucos	4267224	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4827706	Callotus Gray"," 1863	2436509	Otolemur Coquerel"," 1859	1	GENUS	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Galagidae	3239554	Otolemur	2436509			",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4974737	Lomorupithecus harrisoni Rossie & MacLatchy"," 2006	4974737	Lomorupithecus harrisoni Rossie & MacLatchy"," 2006	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798			Lomorupithecus	4974736	Lomorupithecus harrisoni	4974737	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5936364	Plesiadapis remensis Lemoine"," 1887	5936364	Plesiadapis remensis Lemoine"," 1887	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Plesiadapidae	3239538	Plesiadapis	3239539	Plesiadapis remensis	5936364	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
